Date,equity,chosen
2018-01-26,1.465303606414443,QQQ
2018-01-29,1.458188501111628,QQQ
2018-01-30,1.4461870888548933,QQQ
2018-01-31,1.4521880699738035,EEM
2018-02-01,1.4325522696965103,EEM
2018-02-02,1.3958424024625666,EEM
2018-02-05,1.3468953559373853,EEM
2018-02-06,1.3907200924180456,EEM
2018-02-07,1.3468953559373853,EEM
2018-02-08,1.300224877375241,EEM
2018-02-09,1.3209987688679252,EEM
2018-02-12,1.3417729173821127,EEM
2018-02-13,1.3520175374711554,EEM
2018-02-14,1.3858821766666212,EEM
2018-02-15,1.4143395974814632,EEM
2018-02-16,1.4097865900661406,EEM
2018-02-20,1.3904355696141983,EEM
2018-02-21,1.389296964355801,EEM
2018-02-22,1.390150661278096,EEM
2018-02-23,1.4149089001106618,EEM
2018-02-26,1.427999133770437,EEM
2018-02-27,1.3864512222743168,EEM
2018-02-28,1.366531156214679,QQQ
2018-03-01,1.3442199410769526,QQQ
2018-03-02,1.3565603129561268,QQQ
2018-03-05,1.3715985682268834,QQQ
2018-03-06,1.3774006822315972,QQQ
2018-03-07,1.3805877552460244,QQQ
2018-03-08,1.3881882834054613,QQQ
2018-03-09,1.4151575484996195,QQQ
2018-03-12,1.4226766761349978,QQQ
2018-03-13,1.40330754596103,QQQ
2018-03-14,1.4030622957508634,QQQ
2018-03-15,1.4018360447000298,QQQ
2018-03-16,1.3976686262436802,QQQ
2018-03-19,1.3678475901327465,QQQ
2018-03-20,1.3723495241082546,QQQ
2018-03-21,1.366374253755262,QQQ
2018-03-22,1.3326483519249983,QQQ
2018-03-23,1.297531300719802,QQQ
2018-03-26,1.345745840433741,QQQ
2018-03-27,1.3021972154611672,QQQ
2018-03-28,1.287217290678665,QQQ
2018-03-29,1.310792507834904,QQQ
2018-04-02,1.272974165164654,QQQ
2018-04-03,1.2872990844419703,QQQ
2018-04-04,1.3076000605507725,QQQ
2018-04-05,1.3150490605204965,QQQ
2018-04-06,1.2821424071207739,QQQ
2018-04-09,1.2911465372312878,QQQ
2018-04-10,1.3196334436580541,QQQ
2018-04-11,1.3120202007629753,QQQ
2018-04-12,1.3278191118165206,QQQ
2018-04-13,1.3209429303494307,QQQ
2018-04-16,1.3310114280209033,QQQ
2018-04-17,1.3596616598147824,QQQ
2018-04-18,1.362445007202639,QQQ
2018-04-19,1.3499207304357772,QQQ
2018-04-20,1.328555517845765,QQQ
2018-04-23,1.3251993519552743,QQQ
2018-04-24,1.297122462983025,QQQ
2018-04-25,1.298677462044066,QQQ
2018-04-26,1.3260182071465687,QQQ
2018-04-27,1.3268366690986162,QQQ
2018-04-30,1.3174231769323297,QQQ
2018-05-01,1.3324845022388903,QQQ
2018-05-02,1.3246265334526401,QQQ
2018-05-03,1.3244628148462807,QQQ
2018-05-04,1.3495930310635609,QQQ
2018-05-07,1.3608074278997995,QQQ
2018-05-08,1.3594160163653688,QQQ
2018-05-09,1.3742324847010094,QQQ
2018-05-10,1.3884758723745183,QQQ
2018-05-11,1.3871665167628908,QQQ
2018-05-14,1.3895401088557282,QQQ
2018-05-15,1.3741506909377044,QQQ
2018-05-16,1.3832364837317748,QQQ
2018-05-17,1.3779160878042191,QQQ
2018-05-18,1.3707946561269626,QQQ
2018-05-21,1.3784891684663512,QQQ
2018-05-22,1.3766880016369014,QQQ
2018-05-23,1.3883120226884107,QQQ
2018-05-24,1.3879029227921358,QQQ
2018-05-25,1.3892940721670686,QQQ
2018-05-29,1.3831549521279676,QQQ
2018-05-30,1.393059731193081,QQQ
2018-05-31,1.3921596065574773,QQQ
2018-06-01,1.4140154506475715,QQQ
2018-06-04,1.4267856330233446,QQQ
2018-06-05,1.4312057732355474,QQQ
2018-06-06,1.439555291080122,QQQ
2018-06-07,1.4278496073450566,QQQ
2018-06-08,1.427931138948864,QQQ
2018-06-11,1.4317791160571771,QQQ
2018-06-12,1.4393099097902065,QQQ
2018-06-13,1.4392278538674035,QQQ
2018-06-14,1.453798547673882,QQQ
2018-06-15,1.4487231397969953,QQQ
2018-06-18,1.4478864577598525,QQQ
2018-06-19,1.443784710257695,QQQ
2018-06-20,1.45403894793334,QQQ
2018-06-21,1.4414058749749021,QQQ
2018-06-22,1.4382064804640795,QQQ
2018-06-25,1.4058034354595788,QQQ
2018-06-26,1.411545908178549,QQQ
2018-06-27,1.3923499343528603,QQQ
2018-06-28,1.404326953168121,QQQ
2018-06-29,1.4081003458993178,QQQ
2018-07-02,1.4175341554266818,QQQ
2018-07-03,1.4011276897370473,QQQ
2018-07-05,1.418518957580066,QQQ
2018-07-06,1.440585708986119,QQQ
2018-07-09,1.453546612396522,QQQ
2018-07-10,1.4546133393929606,QQQ
2018-07-11,1.4472305346964243,QQQ
2018-07-12,1.472168325842339,QQQ
2018-07-13,1.473398902524886,QQQ
2018-07-16,1.4698715464823493,QQQ
2018-07-17,1.4788131515526444,QQQ
2018-07-18,1.4760239055760878,QQQ
2018-07-19,1.4686408387200536,QQQ
2018-07-20,1.4683126150288417,QQQ
2018-07-23,1.4729884918311222,QQQ
2018-07-24,1.4790590571615556,QQQ
2018-07-25,1.499730988959707,QQQ
2018-07-26,1.4770079212509795,QQQ
2018-07-27,1.457074492758055,QQQ
2018-07-30,1.4364836993244645,QQQ
2018-07-31,1.4474760470660895,QQQ
2018-08-01,1.4529726141761488,QQQ
2018-08-02,1.4727425862222117,QQQ
2018-08-03,1.4772543511788863,QQQ
2018-08-06,1.48595005064027,QQQ
2018-08-07,1.4913642996680285,QQQ
2018-08-08,1.4931688745709493,QQQ
2018-08-09,1.4922665215796143,QQQ
2018-08-10,1.4808638942239745,QQQ
2018-08-13,1.4792235622464083,QQQ
2018-08-14,1.4884932599281664,QQQ
2018-08-15,1.4702815639368667,QQQ
2018-08-16,1.475121945824,QQQ
2018-08-17,1.4754496451962162,QQQ
2018-08-20,1.4741372747503643,QQQ
2018-08-21,1.4795513926983737,QQQ
2018-08-22,1.4852934721780973,QQQ
2018-08-23,1.4831609357434623,QQQ
2018-08-24,1.4969425294616439,QQQ
2018-08-27,1.5122008676307812,QQQ
2018-08-28,1.5144150667489726,QQQ
2018-08-29,1.5318885215945437,QQQ
2018-08-30,1.529181462620539,QQQ
2018-08-31,1.5311502804488146,QQQ
2018-09-04,1.5245877728208101,QQQ
2018-09-05,1.5048994634583035,QQQ
2018-09-06,1.491445962351585,QQQ
2018-09-07,1.4857037517921126,QQQ
2018-09-10,1.4907077212058562,QQQ
2018-09-11,1.5021922734045499,QQQ
2018-09-12,1.4977626954504273,QQQ
2018-09-13,1.5137592747652935,QQQ
2018-09-14,1.5093296968111707,QQQ
2018-09-17,1.4875905136975853,QQQ
2018-09-18,1.49989549404456,QQQ
2018-09-19,1.4987472354443139,QQQ
2018-09-20,1.515317944059303,QQQ
2018-09-21,1.5070323931321852,QQQ
2018-09-24,1.5112235370230833,QQQ
2018-09-25,1.5132782120868797,QQQ
2018-09-26,1.514346512040305,QQQ
2018-09-27,1.5271670290396504,QQQ
2018-09-28,1.5268377567104474,QQQ
2018-10-01,1.529960862807418,QQQ
2018-10-02,1.5265094019394865,QQQ
2018-10-03,1.528152879831026,QQQ
2018-10-04,1.4988146104352416,QQQ
2018-10-05,1.4804879575041683,QQQ
2018-10-08,1.4714479115424595,QQQ
2018-10-09,1.4762146266107186,QQQ
2018-10-10,1.411292137784706,QQQ
2018-10-11,1.3937873548791513,QQQ
2018-10-12,1.4325766052494038,QQQ
2018-10-15,1.4152363274287016,QQQ
2018-10-16,1.456409131952707,QQQ
2018-10-17,1.4569843098908213,QQQ
2018-10-18,1.4232078112774875,QQQ
2018-10-19,1.4218929503164066,QQQ
2018-10-22,1.4292073313840243,QQQ
2018-10-23,1.423947756459952,QQQ
2018-10-24,1.3587784444667863,QQQ
2018-10-25,1.4057854775339826,QQQ
2018-10-26,1.3696259490858915,QQQ
2018-10-29,1.3414381666460842,QQQ
2018-10-30,1.3635446352160496,QQQ
2018-10-31,1.3955956000150411,QQQ
2018-11-01,1.4140039156296709,QQQ
2018-11-02,1.3919791097432617,QQQ
2018-11-05,1.3885273867158325,QQQ
2018-11-06,1.3990471919627216,QQQ
2018-11-07,1.442931512172194,QQQ
2018-11-08,1.4337270922053815,QQQ
2018-11-09,1.4095662107311173,QQQ
2018-11-12,1.3669140401611783,QQQ
2018-11-13,1.3680647892766533,QQQ
2018-11-14,1.357627433191814,QQQ
2018-11-15,1.381378035052063,QQQ
2018-11-16,1.3765291329812523,QQQ
2018-11-19,1.3318228116665125,QQQ
2018-11-20,1.307990284963209,QQQ
2018-11-21,1.3179339947137416,QQQ
2018-11-23,1.3084017442949638,QQQ
2018-11-26,1.338643808559321,QQQ
2018-11-27,1.3431639626199245,QQQ
2018-11-28,1.3863914422077266,QQQ
2018-11-29,1.3818710259876255,QQQ
2018-11-30,1.3918969227407099,SPY
2018-12-03,1.4103266690484217,SPY
2018-12-04,1.3646290928975313,SPY
2018-12-06,1.3625588278015637,SPY
2018-12-07,1.3308984749824406,SPY
2018-12-10,1.3334233724184132,SPY
2018-12-11,1.333726175036125,SPY
2018-12-12,1.3404420697669843,SPY
2018-12-13,1.3399879515231043,SPY
2018-12-14,1.3152451904812734,SPY
2018-12-17,1.289442191864014,SPY
2018-12-18,1.2880279991064216,SPY
2018-12-19,1.268739026808214,SPY
2018-12-20,1.248086500220741,SPY
2018-12-21,1.2225137309848602,SPY
2018-12-24,1.1902114434708033,SPY
2018-12-26,1.250346809517638,SPY
2018-12-27,1.259946012366385,SPY
2018-12-28,1.2583207831494199,SPY
2018-12-31,1.2693422329283865,CASH
2019-01-02,1.2693422329283865,CASH
2019-01-03,1.2693422329283865,CASH
2019-01-04,1.2693422329283865,CASH
2019-01-07,1.2693422329283865,CASH
2019-01-08,1.2693422329283865,CASH
2019-01-09,1.2693422329283865,CASH
2019-01-10,1.2693422329283865,CASH
2019-01-11,1.2693422329283865,CASH
2019-01-14,1.2693422329283865,CASH
2019-01-15,1.2693422329283865,CASH
2019-01-16,1.2693422329283865,CASH
2019-01-17,1.2693422329283865,CASH
2019-01-18,1.2693422329283865,CASH
2019-01-22,1.2693422329283865,CASH
2019-01-23,1.2693422329283865,CASH
2019-01-24,1.2693422329283865,CASH
2019-01-25,1.2693422329283865,CASH
2019-01-28,1.2693422329283865,CASH
2019-01-29,1.2693422329283865,CASH
2019-01-30,1.2693422329283865,CASH
2019-01-31,1.2693422329283865,QQQ
2019-02-01,1.2639827381354305,QQQ
2019-02-04,1.2796831693557709,QQQ
2019-02-05,1.2910060355334259,QQQ
2019-02-06,1.2871563522748144,QQQ
2019-02-07,1.2698703548224377,QQQ
2019-02-08,1.2723612557221342,QQQ
2019-02-11,1.2711537426486261,QQQ
2019-02-12,1.2899495516353476,QQQ
2019-02-13,1.2908548863030078,QQQ
2019-02-14,1.2924404525350441,QQQ
2019-02-15,1.2978753418607267,QQQ
2019-02-19,1.3004412771281844,QQQ
2019-02-20,1.3002149734750164,QQQ
2019-02-21,1.2954595953837795,QQQ
2019-02-22,1.305046106263945,QQQ
2019-02-25,1.3098014843551817,QQQ
2019-02-26,1.3111600266041197,QQQ
2019-02-27,1.3103298463592092,QQQ
2019-02-28,1.307310583455485,QQQ
2019-03-01,1.3163687323316229,QQQ
2019-03-04,1.3165951560397793,QQQ
2019-03-05,1.3175766055700964,QQQ
2019-03-06,1.3101039028710066,QQQ
2019-03-07,1.294025658602115,QQQ
2019-03-08,1.2920626394864925,QQQ
2019-03-11,1.3189352678740232,QQQ
2019-03-12,1.326181907029922,QQQ
2019-03-13,1.3361457507386851,QQQ
2019-03-14,1.3338811534921564,QQQ
2019-03-15,1.3462605035678896,QQQ
2019-03-18,1.349466572033592,QQQ
2019-03-19,1.3540040503208504,QQQ
2019-03-20,1.3593733896228568,QQQ
2019-03-21,1.3806228824628652,QQQ
2019-03-22,1.3502990333232827,QQQ
2019-03-25,1.3477275755263576,QQQ
2019-03-26,1.3540040503208506,QQQ
2019-03-27,1.3453077471798047,QQQ
2019-03-28,1.3484084073656764,QQQ
2019-03-29,1.3586172833058006,QQQ
2019-04-01,1.376614726619542,QQQ
2019-04-02,1.381833156801107,QQQ
2019-04-03,1.3897731135151197,QQQ
2019-04-04,1.3892436710161964,QQQ
2019-04-05,1.3964278815781177,QQQ
2019-04-08,1.3999821095102325,QQQ
2019-04-09,1.3950664580094576,QQQ
2019-04-10,1.4025532071421922,QQQ
2019-04-11,1.3992258831381874,QQQ
2019-04-12,1.4052760542795122,QQQ
2019-04-15,1.4055024779876684,QQQ
2019-04-16,1.41034249484574,QQQ
2019-04-17,1.4152574260165844,QQQ
2019-04-18,1.417072537386476,QQQ
2019-04-22,1.4210804531198225,QQQ
2019-04-23,1.439153891241233,QQQ
2019-04-24,1.43461677311894,QQQ
2019-04-25,1.4404395601122013,QQQ
2019-04-26,1.441724748763216,QQQ
2019-04-29,1.4445234706532166,QQQ
2019-04-30,1.433331344357949,QQQ
2019-05-01,1.4287182314279876,QQQ
2019-05-02,1.4225172712212097,QQQ
2019-05-03,1.445203702217593,QQQ
2019-05-06,1.4363562498461286,QQQ
2019-05-07,1.408376114190442,QQQ
2019-05-08,1.4048216461483505,QQQ
2019-05-09,1.3972596225378777,QQQ
2019-05-10,1.398999099265066,QQQ
2019-05-13,1.3504499424437244,QQQ
2019-05-14,1.365271571148845,QQQ
2019-05-15,1.3845554036634855,QQQ
2019-05-16,1.3984696567661428,QQQ
2019-05-17,1.3841772304499687,QQQ
2019-05-20,1.3608102077242437,QQQ
2019-05-21,1.375026639232749,QQQ
2019-05-22,1.3689015537786513,QQQ
2019-05-23,1.3479544794544678,QQQ
2019-05-24,1.3472738877251262,QQQ
2019-05-28,1.342207086993933,QQQ
2019-05-29,1.3311663500390605,QQQ
2019-05-30,1.3367624732141885,QQQ
2019-05-31,1.3154372256764884,QQQ
2019-06-03,1.2864738396656585,QQQ
2019-06-04,1.3226968307711362,QQQ
2019-06-05,1.332527653552732,QQQ
2019-06-06,1.3431144625963962,QQQ
2019-06-07,1.3690530631740347,QQQ
2019-06-10,1.385009091464717,QQQ
2019-06-11,1.3868995973673355,QQQ
2019-06-12,1.3788836458456541,QQQ
2019-06-13,1.387050866652742,QQQ
2019-06-14,1.381152324961789,QQQ
2019-06-17,1.3894706949992952,QQQ
2019-06-18,1.4096616630064223,QQQ
2019-06-19,1.414955247610737,QQQ
2019-06-20,1.4281135144513262,QQQ
2019-06-21,1.4259956244006444,QQQ
2019-06-24,1.4260413653512316,QQQ
2019-06-25,1.4015613128278834,QQQ
2019-06-26,1.4080792182040847,QQQ
2019-06-27,1.4134604429499444,QQQ
2019-06-28,1.415279276024477,QQQ
2019-07-01,1.4343779837469772,QQQ
2019-07-02,1.440062467393581,QQQ
2019-07-03,1.450900311418027,QQQ
2019-07-05,1.4479444375481876,QQQ
2019-07-08,1.4377888660229208,QQQ
2019-07-09,1.4449885636783482,QQQ
2019-07-10,1.4593886793191333,QQQ
2019-07-11,1.458327633331495,QQQ
2019-07-12,1.4667400064249323,QQQ
2019-07-15,1.4714387185616358,QQQ
2019-07-16,1.4638598872527844,QQQ
2019-07-17,1.4566599494873804,QQQ
2019-07-18,1.458327633331495,QQQ
2019-07-19,1.447641178647444,QQQ
2019-07-22,1.4591611751160811,QQQ
2019-07-23,1.4687102288398601,QQQ
2019-07-24,1.4790176699254756,QQQ
2019-07-25,1.4649965678831263,QQQ
2019-07-26,1.480078715913114,QQQ
2019-07-29,1.4750011102329632,QQQ
2019-07-30,1.4686344741421684,QQQ
2019-07-31,1.4483234511466234,QQQ
2019-08-01,1.4411231532162543,QQQ
2019-08-02,1.4199025936284546,QQQ
2019-08-05,1.3697299331987363,QQQ
2019-08-06,1.38890499589387,QQQ
2019-08-07,1.3964075922850756,QQQ
2019-08-08,1.4267992724931144,QQQ
2019-08-09,1.413384688252253,QQQ
2019-08-12,1.397166219756889,QQQ
2019-08-13,1.4277844437280727,QQQ
2019-08-14,1.3851149799645024,QQQ
2019-08-15,1.3835237711480102,QQQ
2019-08-16,1.4057299821907214,QQQ
2019-08-19,1.428087582573828,QQQ
2019-08-20,1.4170228346212719,QQQ
2019-08-21,1.4296035169125823,QQQ
2019-08-22,1.424980439418582,QQQ
2019-08-23,1.3798858648889682,QQQ
2019-08-26,1.4007280111532745,QQQ
2019-08-27,1.3977721372834349,QQQ
2019-08-28,1.4027739882658938,QQQ
2019-08-29,1.4242224122217106,QQQ
2019-08-30,1.4208117700557437,QQQ
2019-09-03,1.4070185323814117,QQQ
2019-09-04,1.427329675431945,QQQ
2019-09-05,1.4534768115244656,QQQ
2019-09-06,1.4520368719933803,QQQ
2019-09-09,1.449005483535826,QQQ
2019-09-10,1.444836814172988,QQQ
2019-09-11,1.4584031479192099,QQQ
2019-09-12,1.4644664050542724,QQQ
2019-09-13,1.4592368097587844,QQQ
2019-09-16,1.4527186642726062,QQQ
2019-09-17,1.4596915780549118,QQQ
2019-09-18,1.4590851803084126,QQQ
2019-09-19,1.4615106512394211,QQQ
2019-09-20,1.4460498497759633,QQQ
2019-09-23,1.4466875818744396,QQQ
2019-09-24,1.427474101583012,QQQ
2019-09-25,1.4434977208321733,QQQ
2019-09-26,1.4381819260550013,QQQ
2019-09-27,1.4203356319716778,QQQ
2019-09-30,1.4338533434475904,SPY
2019-10-01,1.4167974145378075,SPY
2019-10-02,1.3917703585780843,SPY
2019-10-03,1.403172864503113,SPY
2019-10-04,1.4221609637413788,SPY
2019-10-07,1.4160247393340557,SPY
2019-10-08,1.3940412776902344,SPY
2019-10-09,1.4072796508960876,SPY
2019-10-10,1.4167974145378077,SPY
2019-10-11,1.4314857997417125,SPY
2019-10-14,1.4298918958777935,SPY
2019-10-15,1.4440481223375414,SPY
2019-10-16,1.4417286497689756,SPY
2019-10-17,1.4459802926660243,SPY
2019-10-18,1.439650819071246,SPY
2019-10-21,1.4494107069029056,SPY
2019-10-22,1.444675941037219,SPY
2019-10-23,1.4488795127969556,SPY
2019-10-24,1.4512464134106953,SPY
2019-10-25,1.4571893886305631,SPY
2019-10-28,1.4654029614165123,SPY
2019-10-29,1.4649680703582209,SPY
2019-10-30,1.4694613551261058,SPY
2019-10-31,1.4655478179205863,QQQ
2019-11-01,1.4788586158429007,QQQ
2019-11-04,1.4880059246441943,QQQ
2019-11-05,1.488823551333733,QQQ
2019-11-06,1.485477101104487,QQQ
2019-11-07,1.4904593925105738,QQQ
2019-11-08,1.4964084936786688,QQQ
2019-11-11,1.4944008116364056,QQQ
2019-11-12,1.4987137189490012,QQQ
2019-11-13,1.4990857949335288,QQQ
2019-11-14,1.4978955044616988,QQQ
2019-11-15,1.5089017824709972,QQQ
2019-11-18,1.5100913675855103,QQQ
2019-11-19,1.51232229521849,QQQ
2019-11-20,1.5032497542927603,QQQ
2019-11-21,1.49990353918262,QQQ
2019-11-22,1.500870466504181,QQQ
2019-11-25,1.5186430021329016,QQQ
2019-11-26,1.5215433138593726,QQQ
2019-11-27,1.5321770456459323,QQQ
2019-11-29,1.525187189757135,QQQ
2019-12-02,1.5095710490049357,QQQ
2019-12-03,1.4977472618656515,QQQ
2019-12-04,1.5053322042105874,QQQ
2019-12-05,1.5083063433362003,QQQ
2019-12-06,1.5244433904667383,QQQ
2019-12-09,1.5175275970961881,QQQ
2019-12-10,1.5162632441061108,QQQ
2019-12-11,1.5242946776324797,QQQ
2019-12-12,1.535672208709436,QQQ
2019-12-13,1.5407290328719814,QQQ
2019-12-16,1.5561966959090279,QQQ
2019-12-17,1.5570887377954719,QQQ
2019-12-18,1.558278558029091,QQQ
2019-12-19,1.5680203654887594,QQQ
2019-12-20,1.574340954843618,QQQ
2019-12-23,1.5784993889038692,QQQ
2019-12-24,1.5793193667844634,QQQ
2019-12-26,1.5932553464084263,QQQ
2019-12-27,1.5919138743517296,QQQ
2019-12-30,1.5814806991622012,QQQ
2019-12-31,1.584461539182322,QQQ
2020-01-02,1.6109174936170927,QQQ
2020-01-03,1.5961615361125359,QQQ
2020-01-06,1.6064461160273589,QQQ
2020-01-07,1.6062228704366424,QQQ
2020-01-08,1.618295296030042,QQQ
2020-01-09,1.6320079125037354,QQQ
2020-01-10,1.6278347834993874,QQQ
2020-01-13,1.6466145693762702,QQQ
2020-01-14,1.6401311600408204,QQQ
2020-01-15,1.6408018372893922,QQQ
2020-01-16,1.6565264855088013,QQQ
2020-01-17,1.6647242658023447,QQQ
2020-01-21,1.663978820678209,QQQ
2020-01-22,1.6683761357496958,QQQ
2020-01-23,1.6737413186191656,QQQ
2020-01-24,1.6596563910418392,QQQ
2020-01-27,1.6253753200958168,QQQ
2020-01-28,1.6503410896396324,QQQ
2020-01-29,1.6530237986339202,QQQ
2020-01-30,1.658911298596362,QQQ
2020-01-31,1.6326041745554025,QQQ
2020-02-03,1.657271930632938,QQQ
2020-02-04,1.6952048715263113,QQQ
2020-02-05,1.700794122903367,QQQ
2020-02-06,1.7154755476514654,QQQ
2020-02-07,1.7080970398811994,QQQ
2020-02-10,1.728740497348198,QQQ
2020-02-11,1.7290385108144783,QQQ
2020-02-12,1.7458812679403146,QQQ
2020-02-13,1.7436455203656713,QQQ
2020-02-14,1.7486387448101661,QQQ
2020-02-18,1.7493091869396324,QQQ
2020-02-19,1.766077176189905,QQQ
2020-02-20,1.7496819682814766,QQQ
2020-02-21,1.7160714570244735,QQQ
2020-02-24,1.6498935404222248,QQQ
2020-02-25,1.6050303463333102,QQQ
2020-02-26,1.6133023067046535,QQQ
2020-02-27,1.532517850789423,QQQ
2020-02-28,1.533710257333203,QQQ
2020-03-02,1.6128551101659039,QQQ
2020-03-03,1.5611356078401426,QQQ
2020-03-04,1.6262698307328696,QQQ
2020-03-05,1.5768600209404462,QQQ
2020-03-06,1.550255000992759,QQQ
2020-03-09,1.4425671589849025,QQQ
2020-03-10,1.5211157497659369,QQQ
2020-03-11,1.454863770645441,QQQ
2020-03-12,1.3214654193269497,QQQ
2020-03-13,1.4334006879765069,QQQ
2020-03-16,1.2616968495419034,QQQ
2020-03-17,1.357385975795949,QQQ
2020-03-18,1.3160995311001633,QQQ
2020-03-19,1.3239991803678735,QQQ
2020-03-20,1.2721300247314318,QQQ
2020-03-23,1.2730488701959084,QQQ
2020-03-24,1.3716305492459422,QQQ
2020-03-25,1.361473286326773,QQQ
2020-03-26,1.4331693307766493,QQQ
2020-03-27,1.3838783736920797,QQQ
2020-03-30,1.4342145527603571,QQQ
2020-03-31,1.421966610754667,QQQ
2020-04-01,1.3615478190832313,QQQ
2020-04-02,1.3891807797603684,QQQ
2020-04-03,1.3694647496051988,QQQ
2020-04-06,1.4673743406920272,QQQ
2020-04-07,1.4667767854852802,QQQ
2020-04-08,1.4979196041700182,QQQ
2020-04-09,1.5000851686916559,QQQ
2020-04-13,1.51629157595833,QQQ
2020-04-14,1.582236959765193,QQQ
2020-04-15,1.5640889389249144,QQQ
2020-04-16,1.5926179385132901,QQQ
2020-04-17,1.6078528336358455,QQQ
2020-04-20,1.5888091265629867,QQQ
2020-04-21,1.5301826478331335,QQQ
2020-04-22,1.5755900250918358,QQQ
2020-04-23,1.5722293501567044,QQQ
2020-04-24,1.5970241881107876,QQQ
2020-04-27,1.609869450204119,QQQ
2020-04-28,1.579548255233714,QQQ
2020-04-29,1.6355610324267575,QQQ
2020-04-30,1.6348884742253411,QQQ
2020-05-01,1.5888091265629865,QQQ
2020-05-04,1.607330163864215,QQQ
2020-05-05,1.6255529525800576,QQQ
2020-05-06,1.6355610324267575,QQQ
2020-05-07,1.6566213560678902,QQQ
2020-05-08,1.6793246920185831,QQQ
2020-05-11,1.6943362239908693,QQQ
2020-05-12,1.6588618060246447,QQQ
2020-05-13,1.638099730968898,QQQ
2020-05-14,1.6566958888243488,QQQ
2020-05-15,1.6674500015929483,QQQ
2020-05-18,1.6985182875212281,QQQ
2020-05-19,1.6942615736748583,QQQ
2020-05-20,1.7280929793315227,QQQ
2020-05-21,1.7092728705280387,QQQ
2020-05-22,1.715172949362627,QQQ
2020-05-26,1.710542396138438,QQQ
2020-05-27,1.719877800224169,QQQ
2020-05-28,1.7176373502674147,QQQ
2020-05-29,1.7428053222420006,QQQ
2020-06-01,1.7480335482324894,QQQ
2020-06-02,1.7597589380261023,QQQ
2020-06-03,1.7676751631907532,QQQ
2020-06-04,1.755277802993488,QQQ
2020-06-05,1.790079897877402,QQQ
2020-06-08,1.8039712048713108,QQQ
2020-06-09,1.8170407705913343,QQQ
2020-06-10,1.8388480676307886,QQQ
2020-06-11,1.7477345942897868,QQQ
2020-06-12,1.76162566616459,QQQ
2020-06-15,1.7830594765048833,QQQ
2020-06-16,1.8136798605370967,QQQ
2020-06-17,1.81943052118011,QQQ
2020-06-18,1.8243594405492378,QQQ
2020-06-19,1.824060604166088,QQQ
2020-06-22,1.8459363208652564,QQQ
2020-06-23,1.8616469794978856,QQQ
2020-06-24,1.82326801766129,QQQ
2020-06-25,1.840624392473193,QQQ
2020-06-26,1.7971580409903314,QQQ
2020-06-29,1.8167590979028885,QQQ
2020-06-30,1.8523700025098828,QQQ
2020-07-01,1.87399132033685,QQQ
2020-07-02,1.8867090303154226,QQQ
2020-07-06,1.9330933274576716,QQQ
2020-07-07,1.919776533998166,QQQ
2020-07-08,1.9450630060019474,QQQ
2020-07-09,1.9614478686697314,QQQ
2020-07-10,1.9748394300048009,QQQ
2020-07-13,1.9342155509484458,QQQ
2020-07-14,1.9479063013453233,QQQ
2020-07-15,1.9518718201794736,QQQ
2020-07-16,1.9385546740413095,QQQ
2020-07-17,1.9407988859037528,QQQ
2020-07-20,1.995861194112624,QQQ
2020-07-21,1.975063028274176,QQQ
2020-07-22,1.9820206728455132,QQQ
2020-07-23,1.9302505023525065,QQQ
2020-07-24,1.9119213222414042,QQQ
2020-07-27,1.9460358113011467,QQQ
2020-07-28,1.9212725968667592,QQQ
2020-07-29,1.9434174073822257,QQQ
2020-07-30,1.9535921866747583,QQQ
2020-07-31,1.988454472049692,QQQ
2020-08-03,2.015313067952711,QQQ
2020-08-04,2.0227938525338898,QQQ
2020-08-05,2.027806591864145,QQQ
2020-08-06,2.054664247290742,QQQ
2020-08-07,2.0309489587097764,QQQ
2020-08-10,2.022270477404943,QQQ
2020-08-11,1.9839665185630169,QQQ
2020-08-12,2.033865611214083,QQQ
2020-08-13,2.03850498140473,QQQ
2020-08-14,2.0361107635529483,QQQ
2020-08-17,2.0597519896156666,QQQ
2020-08-18,2.0795772325953625,QQQ
2020-08-19,2.0655869404580187,QQQ
2020-08-20,2.0942404356127815,QQQ
2020-08-21,2.108754102879072,QQQ
2020-08-24,2.121921478147003,QQQ
2020-08-25,2.1386041191619616,QQQ
2020-08-26,2.1842409726676775,QQQ
2020-08-27,2.1774321584901513,QQQ
2020-08-28,2.1885053278849775,QQQ
2020-08-31,2.2060856536449136,QQQ
2020-09-01,2.2437917046014344,QQQ
2020-09-02,2.2650389479314765,QQQ
2020-09-03,2.1502004285666287,QQQ
2020-09-04,2.1215466982927604,QQQ
2020-09-08,2.019577658289116,QQQ
2020-09-09,2.078904321715287,QQQ
2020-09-10,2.037457760908624,QQQ
2020-09-11,2.0233176979010468,QQQ
2020-09-14,2.0585540577729056,QQQ
2020-09-15,2.0877321036521432,QQQ
2020-09-16,2.054439708544945,QQQ
2020-09-17,2.0223447750422956,QQQ
2020-09-18,1.996534575230909,QQQ
2020-09-21,2.001323246053578,QQQ
2020-09-22,2.03850498140473,QQQ
2020-09-23,1.9762604898787246,QQQ
2020-09-24,1.985462346312505,QQQ
2020-09-25,2.031622339828062,QQQ
2020-09-28,2.073816814509469,QQQ
2020-09-29,2.06446495208635,QQQ
2020-09-30,2.078604074617505,QQQ
2020-10-01,2.1115966928651315,QQQ
2020-10-02,2.052195496682502,QQQ
2020-10-05,2.095961507465383,QQQ
